show_id,show_name,season_id,season_year,season_status,format_type,episode_no,episode_label,part_no,video_id,video_url,title,normalized_title,channel_id,channel_name,channel_authority,playlist_id,playlist_name,playlist_position,published_at,duration_seconds,season_median_duration,duration_ratio,duration_flag,snapshot_at,age_days,lifetime_views_per_day,view_count,mainshow_flag,canonical_flag,split_episode_flag,reupload_flag,availability_status,classifier_score,classifier_confidence,review_status,exclusion_reason,notes,discovery_method,actor_name,actor_run_id,source_url
SNN,Sao Nhập Ngũ,SNN_S2,2017,completed,episodic_reality,1,,,DKFo-oYseQU,https://www.youtube.com/watch?v=DKFo-oYseQU&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=2,Kem Xôi TV: Tập 1 | Lũ đàn ông bội bạc | Kem Xôi TV Season 3 | Hài Ngắn Hay Nhất 2022,kem xoi tv tap 1 lu dan ong boi bac kem xoi tv season 3 hai ngan hay nhat 2022,UCPu7cX9LrVOlCDK905T9tVw,Kem Xôi TV - Viettel Media,unknown,PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg,,1,2022-07-28T14:00:13.000Z,532,1722.0,0.3089,strong_reject_short,2026-08-12T14:14:03.026381+07:00,1475.72,91.28,134700,False,False,False,False,available,4,HIGH,EXCLUDE,,numbered_episode;show_alias_missing,apify_search,streamers/youtube-scraper,u3NnKFTFOhAhHDDJz,https://www.youtube.com/watch?v=DKFo-oYseQU&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=2
SNN,Sao Nhập Ngũ,SNN_S2,2017,completed,episodic_reality,1,,,xUfuXW0HlUA,https://www.youtube.com/watch?v=xUfuXW0HlUA&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=3,"TẬP 1 I MẸ VẮNG NHÀ BA LÀ SIÊU NHÂN l Khắc Việt, JustaTee, Đức Thịnh, L. Thế Thành làm ""siêu nhân""",tap 1 i me vang nha ba la sieu nhan l khac viet justatee duc thinh l the thanh lam sieu nhan,UCT4q1IIX1rWoN95I-_89aVw,Mẹ Vắng Nhà - Ba Là Siêu Nhân,official_show_channel,PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg,,2,2022-04-28T14:30:13.000Z,3148,1722.0,1.8281,review_long,2026-08-12T14:14:03.026381+07:00,1566.7,1905.66,2985599,False,False,False,False,available,10,HIGH,EXCLUDE,,numbered_episode;official_channel;plausible_duration;show_alias_missing,apify_search,streamers/youtube-scraper,u3NnKFTFOhAhHDDJz,https://www.youtube.com/watch?v=xUfuXW0HlUA&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=3
SNN,Sao Nhập Ngũ,SNN_S2,2017,completed,episodic_reality,8,,,Z_l7jaC3iDs,https://www.youtube.com/watch?v=Z_l7jaC3iDs&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=10,"Sao nhập ngũ (SS2): TTBL | Tập 8: Quốc Thiên hoá ""vua đầu bếp"" nhưng vẫn bị Xuân Phúc ""đá xoáy""",sao nhap ngu ss2 ttbl tap 8 quoc thien hoa vua dau bep nhung van bi xuan phuc da xoay,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg,,9,2017-04-30T13:00:06.000Z,1788,1722.0,1.0383,normal,2026-08-12T14:14:03.026381+07:00,3390.76,457.49,1551235,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,u3NnKFTFOhAhHDDJz,https://www.youtube.com/watch?v=Z_l7jaC3iDs&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=10
SNN,Sao Nhập Ngũ,SNN_S2,2017,completed,episodic_reality,1,,,QpYxylNudVw,https://www.youtube.com/watch?v=QpYxylNudVw&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=1,"Sao nhập ngũ (SS2): TTBL | Tập 1: Quốc Thiên bị ""cưỡng chế"" cắt tóc",sao nhap ngu ss2 ttbl tap 1 quoc thien bi cuong che cat toc,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg,,0,2017-03-12T12:38:44.000Z,1715,1722.0,0.9959,normal,2026-08-12T14:14:03.026381+07:00,3439.77,1011.66,3479870,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,u3NnKFTFOhAhHDDJz,https://www.youtube.com/watch?v=QpYxylNudVw&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=1
SNN,Sao Nhập Ngũ,SNN_S2,2017,completed,episodic_reality,7,,,jSlmcORLztM,https://www.youtube.com/watch?v=jSlmcORLztM&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=9,Sao nhập ngũ (SS2) | TTBL | Tập 7: Quốc Thiên gặp nạn,sao nhap ngu ss2 ttbl tap 7 quoc thien gap nan,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg,,8,2017-04-23T13:00:03.000Z,1729,1722.0,1.0041,normal,2026-08-12T14:14:03.026381+07:00,3397.76,346.57,1177567,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,u3NnKFTFOhAhHDDJz,https://www.youtube.com/watch?v=jSlmcORLztM&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=9
SNN,Sao Nhập Ngũ,SNN_S2,2017,completed,episodic_reality,5,,,cGexxUoGZaQ,https://www.youtube.com/watch?v=cGexxUoGZaQ&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=7,"Sao nhập ngũ (SS2): TTBL | Tập 5: Bình An nỗ lực đến đổ máu, Xuân Phúc chặt gạch suýt gãy tay",sao nhap ngu ss2 ttbl tap 5 binh an no luc den do mau xuan phuc chat gach suyt gay tay,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg,,6,2017-04-09T13:00:04.000Z,1747,1722.0,1.0145,normal,2026-08-12T14:14:03.026381+07:00,3411.76,553.06,1886899,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,u3NnKFTFOhAhHDDJz,https://www.youtube.com/watch?v=cGexxUoGZaQ&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=7
SNN,Sao Nhập Ngũ,SNN_S2,2017,completed,episodic_reality,6,,,v-zN69ZizsU,https://www.youtube.com/watch?v=v-zN69ZizsU&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=8,"Sao nhập ngũ (SS2): TTBL | Tập 6 | Đặc công: ""Quá nhanh, quá nguy hiểm""!",sao nhap ngu ss2 ttbl tap 6 dac cong qua nhanh qua nguy hiem,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg,,7,2017-04-16T13:00:04.000Z,1661,1722.0,0.9646,normal,2026-08-12T14:14:03.026381+07:00,3404.76,440.03,1498209,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,u3NnKFTFOhAhHDDJz,https://www.youtube.com/watch?v=v-zN69ZizsU&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=8
SNN,Sao Nhập Ngũ,SNN_S2,2017,completed,episodic_reality,4,,,4OMVZNCm4ZA,https://www.youtube.com/watch?v=4OMVZNCm4ZA&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=6,"Sao nhập ngũ (SS2): TTBL | Tập 4 : Thử Thách Bản Lĩnh - Hot boy ""mong manh"" gục ngã trước giá lạnh",sao nhap ngu ss2 ttbl tap 4 thu thach ban linh hot boy mong manh guc nga truoc gia lanh,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg,,5,2017-04-02T13:00:00.000Z,1739,1722.0,1.0099,normal,2026-08-12T14:14:03.026381+07:00,3418.76,561.21,1918653,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,u3NnKFTFOhAhHDDJz,https://www.youtube.com/watch?v=4OMVZNCm4ZA&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=6
SNN,Sao Nhập Ngũ,SNN_S2,2017,completed,episodic_reality,3,,,_jM2Ca_MQLw,https://www.youtube.com/watch?v=_jM2Ca_MQLw&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=5,Sao nhập ngũ (SS2): TTBL | Tập 3: Quốc Thiên bỏ cuộc vì bị rắn cắn,sao nhap ngu ss2 ttbl tap 3 quoc thien bo cuoc vi bi ran can,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg,,4,2017-03-26T13:00:05.000Z,1637,1722.0,0.9506,normal,2026-08-12T14:14:03.026381+07:00,3425.76,682.83,2339217,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,u3NnKFTFOhAhHDDJz,https://www.youtube.com/watch?v=_jM2Ca_MQLw&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=5
SNN,Sao Nhập Ngũ,SNN_S2,2017,completed,episodic_reality,2,,,pcvvMYvJeNE,https://www.youtube.com/watch?v=pcvvMYvJeNE&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=4,"Sao nhập ngũ (SS2): TTBL | Tập 2: Xuân Phúc thành ""thương binh"", Quốc Thiên hóa ""vua"" leo dây",sao nhap ngu ss2 ttbl tap 2 xuan phuc thanh thuong binh quoc thien hoa vua leo day,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg,,3,2017-03-19T13:00:05.000Z,1707,1722.0,0.9913,normal,2026-08-12T14:14:03.026381+07:00,3432.76,584.08,2005020,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,u3NnKFTFOhAhHDDJz,https://www.youtube.com/watch?v=pcvvMYvJeNE&list=PLC_d5n_vB0CrwHkJz3hUNhzdEMhzHiIvg&index=4
SNN,Sao Nhập Ngũ,SNN_S3,2017,completed,episodic_reality,6,,,JZPKzfd3mwE,https://www.youtube.com/watch?v=JZPKzfd3mwE&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=6,Sao nhập ngũ (SS3): KLT | Tập 6: Trong tiếng nổ,sao nhap ngu ss3 klt tap 6 trong tieng no,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_,,5,2017-08-27T06:40:16.000Z,1885,1773.5,1.0629,normal,2026-08-12T14:14:43.261036+07:00,3272.02,565.48,1850259,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,gLvCiuze5YXQxE3Ha,https://www.youtube.com/watch?v=JZPKzfd3mwE&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=6
SNN,Sao Nhập Ngũ,SNN_S3,2017,completed,episodic_reality,1,,,trzhTJvxfNg,https://www.youtube.com/watch?v=trzhTJvxfNg&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=1,"Sao nhập ngũ (SS3): KLT | Tập 1: Kỷ luật thép - Khắc Việt, Vương Anh, Huy Cung",sao nhap ngu ss3 klt tap 1 ky luat thep khac viet vuong anh huy cung,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_,,0,2017-07-23T04:49:14.000Z,1738,1773.5,0.98,normal,2026-08-12T14:14:43.261036+07:00,3307.1,1759.31,5818208,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,gLvCiuze5YXQxE3Ha,https://www.youtube.com/watch?v=trzhTJvxfNg&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=1
SNN,Sao Nhập Ngũ,SNN_S3,2017,completed,episodic_reality,7,,,sbpnRoAZJ4g,https://www.youtube.com/watch?v=sbpnRoAZJ4g&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=7,Sao nhập ngũ (SS3): KLT | Tập 7: Không lùi bước,sao nhap ngu ss3 klt tap 7 khong lui buoc,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_,,6,2017-09-03T02:17:35.000Z,1705,1773.5,0.9614,normal,2026-08-12T14:14:43.261036+07:00,3265.21,438.09,1430450,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,gLvCiuze5YXQxE3Ha,https://www.youtube.com/watch?v=sbpnRoAZJ4g&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=7
SNN,Sao Nhập Ngũ,SNN_S3,2017,completed,episodic_reality,8,,,P4sLIqzsPGk,https://www.youtube.com/watch?v=P4sLIqzsPGk&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=8,Sao nhập ngũ (SS3): KLT | Tập 8: Thử thách cuối cùng,sao nhap ngu ss3 klt tap 8 thu thach cuoi cung,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_,,7,2017-09-10T03:39:12.000Z,1855,1773.5,1.046,normal,2026-08-12T14:14:43.261036+07:00,3258.15,432.2,1408175,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,gLvCiuze5YXQxE3Ha,https://www.youtube.com/watch?v=P4sLIqzsPGk&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=8
SNN,Sao Nhập Ngũ,SNN_S3,2017,completed,episodic_reality,2,,,pBv76V1ewZ4,https://www.youtube.com/watch?v=pBv76V1ewZ4&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=2,"Sao nhập ngũ (SS3): KLT | Tập 2: Vào khuôn khổ - Khắc Việt cùng Vương Anh, Huy Cung",sao nhap ngu ss3 klt tap 2 vao khuon kho khac viet cung vuong anh huy cung,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_,,1,2017-07-29T10:47:52.000Z,1719,1773.5,0.9693,normal,2026-08-12T14:14:43.261036+07:00,3300.85,998.19,3294887,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,gLvCiuze5YXQxE3Ha,https://www.youtube.com/watch?v=pBv76V1ewZ4&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=2
SNN,Sao Nhập Ngũ,SNN_S3,2017,completed,episodic_reality,3,,,PtI0w3wOA8I,https://www.youtube.com/watch?v=PtI0w3wOA8I&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=3,Sao nhập ngũ (SS3): KLT | Tập 3: Nửa đêm bắt trộm,sao nhap ngu ss3 klt tap 3 nua dem bat trom,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_,,2,2017-08-05T14:26:35.000Z,1721,1773.5,0.9704,normal,2026-08-12T14:14:43.261036+07:00,3293.7,678.38,2234381,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,gLvCiuze5YXQxE3Ha,https://www.youtube.com/watch?v=PtI0w3wOA8I&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=3
SNN,Sao Nhập Ngũ,SNN_S3,2017,completed,episodic_reality,5,,,Zv_corAaXZM,https://www.youtube.com/watch?v=Zv_corAaXZM&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=5,Sao nhập ngũ (SS3): KLT | Tập 5: Quân ngũ không phải chuyện đùa!,sao nhap ngu ss3 klt tap 5 quan ngu khong phai chuyen dua,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_,,4,2017-08-20T09:30:29.000Z,1809,1773.5,1.02,normal,2026-08-12T14:14:43.261036+07:00,3278.91,625.11,2049683,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,gLvCiuze5YXQxE3Ha,https://www.youtube.com/watch?v=Zv_corAaXZM&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=5
SNN,Sao Nhập Ngũ,SNN_S3,2017,completed,episodic_reality,4,,,LTapZk45uPc,https://www.youtube.com/watch?v=LTapZk45uPc&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=4,Sao nhập ngũ (SS3): KLT | Tập 4: Bỏ cuộc,sao nhap ngu ss3 klt tap 4 bo cuoc,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_,,3,2017-08-13T05:00:00.000Z,1822,1773.5,1.0273,normal,2026-08-12T14:14:43.261036+07:00,3286.09,655.41,2153755,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,gLvCiuze5YXQxE3Ha,https://www.youtube.com/watch?v=LTapZk45uPc&list=PLC_d5n_vB0Cp3lgS7G06G9w1mChbxZUf_&index=4
SNN,Sao Nhập Ngũ,SNN_S4,2017,completed,episodic_reality,8,,,dd3jkHxTv8Y,https://www.youtube.com/watch?v=dd3jkHxTv8Y&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=8,Sao nhập ngũ (SS4): BHT|Tập 8: Ngày cuối cùng,sao nhap ngu ss4 bht tap 8 ngay cuoi cung,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x,,7,2017-11-05T05:00:01.000Z,1773,1739.5,1.0193,normal,2026-08-12T14:15:20.186475+07:00,3202.09,926.28,2966038,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,D9GO2l8zvUqaPInU7,https://www.youtube.com/watch?v=dd3jkHxTv8Y&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=8
SNN,Sao Nhập Ngũ,SNN_S4,2017,completed,episodic_reality,1,,,2ZXCKiqZe0g,https://www.youtube.com/watch?v=2ZXCKiqZe0g&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=1,"Sao nhập ngũ (SS4): BHT |  Tập 1: Nhập ngũ - Hương Giang Idol, Mai Ngô | Những Bông Hồng Thép",sao nhap ngu ss4 bht tap 1 nhap ngu huong giang idol mai ngo nhung bong hong thep,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x,,0,2017-09-17T14:17:38.000Z,1588,1739.5,0.9129,normal,2026-08-12T14:15:20.186475+07:00,3250.71,2286.12,7431498,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,D9GO2l8zvUqaPInU7,https://www.youtube.com/watch?v=2ZXCKiqZe0g&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=1
SNN,Sao Nhập Ngũ,SNN_S4,2017,completed,episodic_reality,7,,,-g4MnAEyao4,https://www.youtube.com/watch?v=-g4MnAEyao4&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=7,Sao nhập ngũ (SS4): BHT|Tập 7: Mở lòng,sao nhap ngu ss4 bht tap 7 mo long,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x,,6,2017-10-29T05:00:00.000Z,1710,1739.5,0.983,normal,2026-08-12T14:15:20.186475+07:00,3209.09,626.98,2012036,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,D9GO2l8zvUqaPInU7,https://www.youtube.com/watch?v=-g4MnAEyao4&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=7
SNN,Sao Nhập Ngũ,SNN_S4,2017,completed,episodic_reality,6,,,4spnJBsZ0mc,https://www.youtube.com/watch?v=4spnJBsZ0mc&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=6,Sao nhập ngũ (SS4): BHT|Tập 6: Chớp lửa nơi đầu nòng,sao nhap ngu ss4 bht tap 6 chop lua noi dau nong,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x,,5,2017-10-22T05:00:00.000Z,1746,1739.5,1.0037,normal,2026-08-12T14:15:20.186475+07:00,3216.09,639.23,2055810,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,D9GO2l8zvUqaPInU7,https://www.youtube.com/watch?v=4spnJBsZ0mc&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=6
SNN,Sao Nhập Ngũ,SNN_S4,2017,completed,episodic_reality,4,,,NxUJjkWzEsk,https://www.youtube.com/watch?v=NxUJjkWzEsk&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=4,Sao nhập ngũ (SS4): BHT|Tập 4: Không gục ngã,sao nhap ngu ss4 bht tap 4 khong guc nga,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x,,3,2017-10-08T05:57:46.000Z,1762,1739.5,1.0129,normal,2026-08-12T14:15:20.186475+07:00,3230.05,1092.2,3527856,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,D9GO2l8zvUqaPInU7,https://www.youtube.com/watch?v=NxUJjkWzEsk&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=4
SNN,Sao Nhập Ngũ,SNN_S4,2017,completed,episodic_reality,3,,,g_Vxi_spr9A,https://www.youtube.com/watch?v=g_Vxi_spr9A&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=3,Sao nhập ngũ (SS4): BHT|Tập 3: Luyện thép,sao nhap ngu ss4 bht tap 3 luyen thep,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x,,2,2017-10-01T05:00:00.000Z,1740,1739.5,1.0003,normal,2026-08-12T14:15:20.186475+07:00,3237.09,1172.68,3796086,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,D9GO2l8zvUqaPInU7,https://www.youtube.com/watch?v=g_Vxi_spr9A&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=3
SNN,Sao Nhập Ngũ,SNN_S4,2017,completed,episodic_reality,2,,,wMSDx42r1lA,https://www.youtube.com/watch?v=wMSDx42r1lA&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=2,Sao nhập ngũ (SS4): BHT | Tập 2: Đêm đầu tiên,sao nhap ngu ss4 bht tap 2 dem dau tien,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x,,1,2017-09-24T05:00:01.000Z,1739,1739.5,0.9997,normal,2026-08-12T14:15:20.186475+07:00,3244.09,1332.53,4322849,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,D9GO2l8zvUqaPInU7,https://www.youtube.com/watch?v=wMSDx42r1lA&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=2
SNN,Sao Nhập Ngũ,SNN_S4,2017,completed,episodic_reality,5,,,AJN1Zv0nefE,https://www.youtube.com/watch?v=AJN1Zv0nefE&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=5,"Sao nhập ngũ (SS4): BHT|Tập 5: Nhanh hơn, nguy hiểm hơn",sao nhap ngu ss4 bht tap 5 nhanh hon nguy hiem hon,UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,official_show_channel,PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x,,4,2017-10-15T05:00:01.000Z,1704,1739.5,0.9796,normal,2026-08-12T14:15:20.186475+07:00,3223.09,746.82,2407072,True,True,False,False,available,14,HIGH,INCLUDE,,show_alias;numbered_episode;official_channel;plausible_duration,apify_search,streamers/youtube-scraper,D9GO2l8zvUqaPInU7,https://www.youtube.com/watch?v=AJN1Zv0nefE&list=PLC_d5n_vB0CqCdnDzNstfo0Gsjgkoou5x&index=5
